key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_BANARK105_04555_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>특수 규칙:  레벨 보정(직업 변경 제한)<hex:0249020103><hex:0248020103><hex:02100103>※ 이 퀘스트는 수락 시점의 직업으로만 진행할 수 있습니다.<hex:02100103><hex:02100103>스바르나 창고에 있는 마루는 부탁하고 싶은 것이 있는 듯하다."
1,"TEXT_BANARK105_04555_SEQ_01",""
2,"TEXT_BANARK105_04555_SEQ_02",""
3,"TEXT_BANARK105_04555_SEQ_03",""
4,"TEXT_BANARK105_04555_SEQ_04",""
5,"TEXT_BANARK105_04555_SEQ_05",""
6,"TEXT_BANARK105_04555_SEQ_06",""
7,"TEXT_BANARK105_04555_SEQ_07",""
8,"TEXT_BANARK105_04555_SEQ_08",""
9,"TEXT_BANARK105_04555_SEQ_09",""
10,"TEXT_BANARK105_04555_SEQ_10",""
11,"TEXT_BANARK105_04555_SEQ_11",""
12,"TEXT_BANARK105_04555_SEQ_12",""
13,"TEXT_BANARK105_04555_SEQ_13",""
14,"TEXT_BANARK105_04555_SEQ_14",""
15,"TEXT_BANARK105_04555_SEQ_15",""
16,"TEXT_BANARK105_04555_SEQ_16",""
17,"TEXT_BANARK105_04555_SEQ_17",""
18,"TEXT_BANARK105_04555_SEQ_18",""
19,"TEXT_BANARK105_04555_SEQ_19",""
20,"TEXT_BANARK105_04555_SEQ_20",""
21,"TEXT_BANARK105_04555_SEQ_21",""
22,"TEXT_BANARK105_04555_SEQ_22",""
23,"TEXT_BANARK105_04555_SEQ_23",""
24,"TEXT_BANARK105_04555_TODO_00","<hex:02280CFF05>EObj<hex:F61EB6B40103> 입수"
25,"TEXT_BANARK105_04555_TODO_01","마루에게 <hex:022811FF0A>EventItem<hex:F61E91C80103> 전달"
26,"TEXT_BANARK105_04555_TODO_02",""
27,"TEXT_BANARK105_04555_TODO_03",""
28,"TEXT_BANARK105_04555_TODO_04",""
29,"TEXT_BANARK105_04555_TODO_05",""
30,"TEXT_BANARK105_04555_TODO_06",""
31,"TEXT_BANARK105_04555_TODO_07",""
32,"TEXT_BANARK105_04555_TODO_08",""
33,"TEXT_BANARK105_04555_TODO_09",""
34,"TEXT_BANARK105_04555_TODO_10",""
35,"TEXT_BANARK105_04555_TODO_11",""
36,"TEXT_BANARK105_04555_TODO_12",""
37,"TEXT_BANARK105_04555_TODO_13",""
38,"TEXT_BANARK105_04555_TODO_14",""
39,"TEXT_BANARK105_04555_TODO_15",""
40,"TEXT_BANARK105_04555_TODO_16",""
41,"TEXT_BANARK105_04555_TODO_17",""
42,"TEXT_BANARK105_04555_TODO_18",""
43,"TEXT_BANARK105_04555_TODO_19",""
44,"TEXT_BANARK105_04555_TODO_20",""
45,"TEXT_BANARK105_04555_TODO_21",""
46,"TEXT_BANARK105_04555_TODO_22",""
47,"TEXT_BANARK105_04555_TODO_23",""
48,"TEXT_BANARK105_04555_MARU_000_001","부탁하고 싶은 게 있어……<hex:02100103>도그 신 동상에 바칠 꽃을 따와줬으면 해."
49,"TEXT_BANARK105_04555_MARU_000_002","'<hex:022811FF0A>EventItem<hex:F61E91C80103>'<hex:020D2AFF15022811FF0A4576656E744974656DF61E91C80103FF07EB9DBCEB8A94FF0AEC9DB4EB9DBCEB8A9403> 예쁜 녹색 꽃인데<hex:02100103>예드리만 동쪽에 있는 '밤순찰 절벽'에서만 피거든.<hex:02100103>섬세한 꽃이라서 <hex:022903EB0203>에게 부탁하고 싶어……."
50,"TEXT_BANARK105_04555_MARU_000_003","전 세계를 돌아다닌 <hex:022903EB0203><hex:020D1CFF07022903EB0203FF07EB9DBCEBA9B4FF0AEC9DB4EB9DBCEBA9B403><hex:02100103>그런 건 식은 죽 먹기지……?<hex:02100103>3개 정도 따서 갖다주면 고맙겠어."
51,"TEXT_BANARK105_04555_MARU_000_004","아 참, '밤순찰 절벽'에 오르고 싶으면<hex:02100103>절벽 밑에 있는 안내인에게 말을 걸면 돼.<hex:02100103>위에까지 데려가줄거야."
52,"TEXT_BANARK105_04555_ARKGUIDE04555_000_005","'밤순찰 절벽'에 가나?"
53,"TEXT_BANARK105_04555_Q1_000_000","'밤순찰 절벽'에 오르시겠습니까?"
54,"TEXT_BANARK105_04555_ARKGUIDE04555_000_006","절벽 밑 '솔솔바람 해변'으로 가나?"
55,"TEXT_BANARK105_04555_Q2_000_000","'밤순찰 절벽'에서 내려가시겠습니까?"
56,"TEXT_BANARK105_04555_MARU_000_010","'<hex:022811FF0A>EventItem<hex:F61E91C80103>'<hex:020D21FF15022811FF0A4576656E744974656DF61E91C80103FF04EB8A94FF04EC9D8003> 찾았어……?"
57,"TEXT_BANARK105_04555_MARU_000_011","고마워, 다행이야.<hex:02100103>바로 도그 신에게 바칠게."
58,"TEXT_BANARK105_04555_MARU_000_012","이 꽃은 그 밖에도 다양한 색이 있어.<hex:02100103>그래서 '팔보'라는 이름이 붙여졌지."
59,"TEXT_BANARK105_04555_MARU_000_013","그중에서도 녹색은 도그 신이 좋아하는 색으로 알려져 있어서<hex:02100103>장사가 잘 되길 기원할 때는 으레 녹색 꽃을 바치지.<hex:02100103>우리도 이곳이 더 발전할 수 있도록 노력해야겠어……."
